amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
112-2276388-9819442	112-2276388-9819442	2017-09-03T02:36:05+00:00	2017-09-04T21:55:12+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for GMC Acadia (2008-2016) / GMC Acadia Limited OLD BODY STYLE (2017) Behind Third Row	E0162-FBA	B0106442A8	Shipped	1	USD	71.99								MARYSVILLE	WA	98270-3328	US	
111-7528621-8678659	111-7528621-8678659	2017-09-03T02:20:51+00:00	2017-09-03T14:03:03+00:00	Shipped	Amazon	Amazon.com			Standard	MAXTRAY All Weather Cargo Liner for Mazxda CX-9 Behind Second Row (2016-2017) (Black)	D0257-FBA	B07338M13F	Shipped	1	USD	80.99	5.67	6.89					6.89	WEST PALM BEACH	FLORIDA	33411-8841	US	US Core Free Shipping
114-5262203-8785823		2017-09-03T02:15:44+00:00	2017-09-07T18:01:47+00:00	Shipped	Merchant	Amazon.com			Standard	MAXTRAY All Weather Cargo Liner for Acura RDX (2013-2017) (Black)	D0235	B06XN6DVBS	Shipped	1	USD	71.99		0.0		0.0				RIPON	CA	95366-9237	US	
111-8270703-0131456	111-8270703-0131456	2017-09-03T02:13:37+00:00	2017-09-05T11:01:35+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Toyota Sienna (Behind 3rd Row)  (2011-2017) (Black)	D0128-FBA	B00HYI25Q8	Shipped	1	USD	70.99								CORONA	NY	11368-2533	US	
114-3288535-9226635	114-3288535-9226635	2017-09-03T02:10:21+00:00	2017-09-04T02:44:27+00:00	Shipped	Amazon	Amazon.com			Standard	MAXTRAY Cargo Liner for Honda Pilot (Behind Second Row) (2016-2017) (Black)	D0200-FBA	B01E4HTDGQ	Shipped	1	USD	80.99		10.51					10.51	PORTLAND	OR	97229-2203	US	US Core Free Shipping
111-2788685-6051420	111-2788685-6051420	2017-09-03T01:57:36+00:00	2017-09-04T14:57:01+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Mercedes Benz GL / GLS Series (Behind Second Row) (Black)	D0205-FBA	B01E4HTFMS	Shipped	1	USD	80.99								midlothian	VA	23114	US	
113-6952838-2257851	113-6952838-2257851	2017-09-03T01:47:46+00:00	2017-09-04T11:39:12+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Nissan Frontier Crew Cab (2005-2017) Complete Set (Black)	A0121/B0121-FBA	B00HYHXBW6	Shipped	1	USD	143.98								Moundsville	WV	26041	US	
111-3090527-1269015	111-3090527-1269015	2017-09-03T01:46:33+00:00	2017-09-04T01:12:51+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Jeep Cherokee (2014-2017) (Black)	D0150-FBA	B00HYI2D7O	Shipped	1	USD	70.99								PORTLAND	OR	97209-1664	US	
114-2251736-0468241	114-2251736-0468241	2017-09-03T01:43:31+00:00	2017-09-03T23:18:49+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Honda CR-V (2017) Without Optional Subwoofer -  Upper Deck Position (Black)	D0250-FBA	B071WWXX6C	Shipped	1	USD	80.99								CHADDS FORD	PA	19317-8990	US	
113-8003227-9348202	113-8003227-9348202	2017-09-03T01:28:11+00:00	2017-09-05T14:17:21+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Mazda CX-5 (2013-2016) First Row Set (Black)	A0145-FBA	B00HYHXIMY	Shipped	1	USD	85.49								PUYALLUP	WA	98375-9614	US	
114-3631352-4342607	114-3631352-4342607	2017-09-03T01:23:27+00:00	2017-09-03T22:53:43+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Honda CR-V (2017) Complete Set (Black)	A0250/B0250-FBA	B0721BKXJB	Shipped	1	USD	143.98								BRONX	NY	10461-4821	US	
114-3631352-4342607	114-3631352-4342607	2017-09-03T01:23:27+00:00	2017-09-03T22:53:43+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Honda CR-V (2017) Without Optional Subwoofer -  Upper Deck Position (Black)	D0250-FBA	B071WWXX6C	Shipped	1	USD	80.99								BRONX	NY	10461-4821	US	
111-7778739-6118669	111-7778739-6118669	2017-09-03T01:15:34+00:00	2017-09-04T18:37:36+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Honda Accord Sedan Only (2013-2017) Complete Set (Black)	A0130/B0130-FBA	B00HZOC22I	Shipped	1	USD	143.98								NORTH CHARLESTON	SC	29418	US	
114-9305500-8493802	114-9305500-8493802	2017-09-03T01:12:11+00:00	2017-09-03T03:55:28+00:00	Cancelled	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats with One Piece Front Row for Dodge RAM Crew Cab (2012-2017) 2 Row Set (Black)	A0231/B0047-FBA	B06XD5M21N	Cancelled	0										BELLEVUE	NE	68147-2504	US	
114-6660112-5013803	114-6660112-5013803	2017-09-03T01:10:29+00:00	2017-09-04T00:04:44+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Ford Expedition EL / Lincoln Navigator L (2007-2017) Behind Third Row	E0185-FBA	B015JP0HJO	Shipped	1	USD	71.99	5.04							MIRAMAR	FL	33025-7503	US	
113-6484558-7707447	113-6484558-7707447	2017-09-03T01:06:48+00:00	2017-09-04T08:13:02+00:00	Shipped	Amazon	Amazon.com			Standard	MAXTRAY Cargo Liner for Ford Fusion (Non-Hybrid) (2013-2016) (Black)	D0133-FBA	B00HQ2JOBG	Shipped	1	USD	80.99	5.67	7.0					7.0	LAKE PLACID	FL	33852-8607	US	US Core Free Shipping
112-3767593-0351462	112-3767593-0351462	2017-09-03T01:05:49+00:00	2017-09-03T06:21:35+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Honda CR-V (2017) Complete Set (Black)	A0250/B0250-FBA	B0721BKXJB	Shipped	1	USD	143.98								Falls Church	VA	22046	US	B2B Free Shipping
114-2744495-5715413	114-2744495-5715413	2017-09-03T00:49:31+00:00	2017-09-04T01:36:09+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Jeep Cherokee (2014-2017) (Black)	D0150-FBA	B00HYI2D7O	Shipped	1	USD	70.99	4.97							HOMESTEAD	FL	33032-3355	US	
112-0157830-7695432	112-0157830-7695432	2017-09-03T00:45:04+00:00	2017-09-04T16:39:59+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								CATAWBA	NC	28609-8205	US	
113-8775646-1965011	113-8775646-1965011	2017-09-03T00:38:00+00:00	2017-09-04T01:36:30+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Cadillac XT5 (2017) (Black)	D0243-FBA	B06ZXWKWHR	Shipped	1	USD	80.99	5.67							FERNANDINA BEACH	FL	32034-6877	US	
111-5513578-8126613	111-5513578-8126613	2017-09-03T00:29:44+00:00	2017-09-04T04:24:32+00:00	Shipped	Amazon	Amazon.com			SecondDay	SMARTLINER Cargo Liner for Ford Edge 2015 2016 2017 (Black)	D0192-SML-FBA	B06XPR9RTX	Shipped	1	USD	74.99								Wingdale	NY	12594-1827	US	
112-1962334-6784249	112-1962334-6784249	2017-09-03T00:22:07+00:00	2017-09-03T18:38:23+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								FORT THOMAS	KY	41075-1139	US	
114-6611336-2109060	114-6611336-2109060	2017-09-03T00:15:43+00:00	2017-09-03T19:00:10+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Jeep Grand Cherokee (2005-2010) (Black)	D0021-FBA	B0051UHEJE	Shipped	1	USD	80.99								POST FALLS	ID	83854-6768	US	
112-8132629-8393033	112-8132629-8393033	2017-09-03T00:06:24+00:00	2017-09-04T00:55:28+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Kia Sorento 2016-2017 (5-Passenger) (Black)	D0209-FBA	B01E4HU630	Shipped	1	USD	80.99	5.67							FORT PIERCE	FL	34951-2346	US	
113-0103706-2101033	113-0103706-2101033	2017-09-03T00:01:38+00:00	2017-09-03T22:25:53+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Mazda CX-5 (2013-2016) (Black)	D0145-FBA	B00HYI2C8O	Shipped	1	USD	80.99								VAN NUYS	CA	91401-4729	US	
113-8566418-7084233	113-8566418-7084233	2017-09-02T23:59:56+00:00	2017-09-03T08:23:17+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Toyota Sienna (Behind 3rd Row)  (2011-2017) (Black)	D0128-FBA	B00HYI25Q8	Shipped	1	USD	70.99								WINONA LAKE	IN	46590-1062	US	
114-0171278-5217804	114-0171278-5217804	2017-09-02T23:56:50+00:00	2017-09-04T16:20:57+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								THOMASVILLE	NC	27360-9052	US	
112-4862019-3683437	112-4862019-3683437	2017-09-02T23:51:25+00:00	2017-09-04T09:25:19+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Honda FIT (2015-2017) (Black)	D0195-FBA	B014F6EMDU	Shipped	1	USD	80.99								FALLSTON	MD	21047-2807	US	
113-2589251-3389836	113-2589251-3389836	2017-09-02T23:50:15+00:00	2017-09-05T15:08:36+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Kia Sedona 8 Passenger Only (2015-2017) Second-Third Row (Black)	B0203-FBA	B01E4HTE5G	Shipped	1	USD	76.49								ATLANTA	GA	30318-2302	US	
113-8203300-0835412	113-8203300-0835412	2017-09-02T23:48:31+00:00	2017-09-04T01:53:53+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats (2 Row Set) and MAXTRAY Cargo Liner for Kia Niro (2017) (Black)	A0264/B0264/D0264-FBA	B073RN667K	Shipped	1	USD	224.97								FIREBRICK	KY	41174-8703	US	
111-2670412-6953841	111-2670412-6953841	2017-09-02T23:28:25+00:00	2017-09-04T02:27:56+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Chevrolet Equinox / GMC Terrain (2018) (Black)	D0310-FBA	B072K68K2R	Shipped	1	USD	80.99								Bloomsburg	PA	17815	US	
111-7134259-7143439	111-7134259-7143439	2017-09-02T23:18:49+00:00	2017-09-04T01:29:45+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								MINERVA	OH	44657-9433	US	
113-9937692-5624257	113-9937692-5624257	2017-09-02T23:12:45+00:00	2017-09-03T06:48:45+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Jeep Cherokee (2014-2017) (Black)	D0150-FBA	B00HYI2D7O	Shipped	1	USD	70.99								Thetford Center	VT	05075	US	
112-1064689-1085807	112-1064689-1085807	2017-09-02T23:12:29+00:00	2017-09-04T01:21:51+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Nissan Murano (2015-2017) (Black)	D0173-FBA	B014F6TCWG	Shipped	1	USD	80.99								Roscoe	IL	61073	US	
111-9551913-7463404	111-9551913-7463404	2017-09-02T23:11:15+00:00	2017-09-05T02:48:25+00:00	Shipped	Amazon	Amazon.com			Standard	MAXTRAY All Weather Cargo Liner for Honda CR-V (2017) Lower Deck Position (Black)	D0251-FBA	B072K625NB	Shipped	1	USD	80.99		5.57					5.57	ELMWOOD PARK	NJ	07407-2023	US	US Core Free Shipping
114-2510303-8712218		2017-09-02T22:53:16+00:00	2017-09-05T15:18:25+00:00	Shipped	Merchant	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Toyota Highlander (2014-2017) Third Row (Black)	C0152	B00HYI1140	Shipped	1	USD	58.49		0.0		0.0				LOS ANGELES	CA	90008-1710	US	
113-3838405-8648211	113-3838405-8648211	2017-09-02T22:50:58+00:00	2017-09-03T22:18:34+00:00	Shipped	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats Traverse / Enclave / Acadia / Outlook Bucket Seat Covers Second and Third Row Black	B0044-FBA	B006M4V264	Shipped	1	USD	76.49		8.11					8.11	SAN DIEGO	CA	92111-4907	US	US Core Free Shipping
114-8683641-9104222		2017-09-02T22:39:47+00:00	2017-09-05T18:36:31+00:00	Shipped	Merchant	Amazon.com			Standard	MAXTRAY All Weather Cargo Liner for Honda CR-V (2017) Lower Deck Position (Black)	D0251	B072K625NB	Shipped	1	USD	80.99		0.0		0.0				SACRAMENTO	CA	95825-7509	US	
114-6287478-0442604	114-6287478-0442604	2017-09-02T22:38:51+00:00	2017-09-03T21:08:05+00:00	Shipped	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98		16.79					16.79	HOUSTON	TX	77084-6448	US	US Core Free Shipping
113-7401774-2085858	113-7401774-2085858	2017-09-02T22:38:28+00:00	2017-09-04T01:09:39+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats NEW FULL COVERAGE for Traverse / Enclave / Acadia / Outlook with Bucket Seats 3 Row Set (Black)	A0043/B0044-P-AMZ	B01MTL5E9I	Shipped	1	USD	161.98								VANCOUVER	WA	98686-3153	US	
111-0774033-1776219	111-0774033-1776219	2017-09-02T22:27:53+00:00	2017-09-07T14:04:49+00:00	Shipped	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Ford F-150 SuperCab With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0172-XXX	B014F5IXO0	Shipped	1	USD	143.98		10.21						JONESVILLE	MI	49250-9483	US	
113-5289663-4789824	113-5289663-4789824	2017-09-02T22:24:52+00:00	2017-09-03T17:56:56+00:00	Shipped	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Ford Escape - C-MAX (2013-2017) / Lincoln MKC (2015-2017) First Row Set (Black)	A0115-FBA	B00HYHX8E2	Shipped	1	USD	85.49		9.02					9.02	LOS ANGELES	CA	90032-3823	US	US Core Free Shipping
111-7489650-4745002	111-7489650-4745002	2017-09-02T21:58:07+00:00	2017-09-04T06:32:35+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Kia Sedona (Behind Third Row) (2015-2017) (Black)	E0203-FBA	B06XDG78P6	Shipped	1	USD	71.99								COCKEYSVILLE	MD	21030-3326	US	
113-4106153-2084208	113-4106153-2084208	2017-09-02T21:57:58+00:00	2017-09-03T12:12:14+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats (2 Row Set) and MAXTRAY Cargo Liner Lower Deck Position for Honda CR-V (2017) (Black)	A0250/B0250/D0251-FBA	B0721BZWVF	Shipped	1	USD	224.97								San Ysidro	Ca	92173	US	
111-7842503-1754665	111-7842503-1754665	2017-09-02T21:57:39+00:00	2017-09-03T10:22:48+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford Escape - C-Max (2013-2017) Complete Set (Black)	A0115/B0115-FBA	B00HYHX8EM	Shipped	1	USD	142.98								Buckeye	AZ	85326	US	
113-2572793-4003400	113-2572793-4003400	2017-09-02T21:55:45+00:00	2017-09-02T22:50:25+00:00	Cancelled	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats (3 Row Set) and MAXTRAY Cargo Liner Behind Third Row for Chrysler Pacifica (2017) (Black)	A0232/B0232/C0232/E0232-FBA	B06ZZM2XFR	Cancelled	0										LaFayette	GA	30728	US	
111-1171190-7348220	111-1171190-7348220	2017-09-02T21:51:35+00:00	2017-09-05T01:25:28+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Chrysler Pacifica 2017 (Behind Third Row) (Black)	E0232-FBA	B01MDU3329	Shipped	1	USD	71.99								BLAINE	WA	98230-8142	US	
111-1171190-7348220	111-1171190-7348220	2017-09-02T21:51:35+00:00	2017-09-05T01:25:28+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXLINER A0232/B0291 MAXFLOORMAT Floor Mats for Chrysler Pacifica 7 Passenger Non Hybrid (2017-2018) 3 Rows Set (Black), 1 Pack	A0232/B0291-FBA	B074ZR9M95	Shipped	1	USD	170.98								BLAINE	WA	98230-8142	US	
114-4344650-0129817	114-4344650-0129817	2017-09-02T21:38:35+00:00	2017-09-03T23:05:33+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Honda CR-V (2017) Without Optional Subwoofer -  Upper Deck Position (Black)	D0250-FBA	B071WWXX6C	Shipped	1	USD	80.99								Yakima	WA	98908	US	
112-4081137-3260225	112-4081137-3260225	2017-09-02T21:36:56+00:00	2017-09-05T00:37:44+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Mercedes Benz GL / GLS Series (Behind Third Row) (Black)	E0205-FBA	B01E4HU6UI	Shipped	1	USD	71.99								TULARE	CA	93274-0821	US	
114-8362625-7725011	114-8362625-7725011	2017-09-02T21:33:58+00:00	2017-09-03T12:12:21+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Mazda CX-5 (2017) (Black)	D0301-FBA	B072K67V2P	Shipped	1	USD	80.99								TORRANCE	CA	90504-1107	US	
111-5768125-0741816	111-5768125-0741816	2017-09-02T21:28:50+00:00	2017-09-04T01:19:36+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Honda CR-V (2017) Lower Deck Position (Black)	D0251-FBA	B072K625NB	Shipped	1	USD	80.99								Shoreline	WA	98155-5011	US	
114-2818108-0644262	114-2818108-0644262	2017-09-02T21:09:23+00:00	2017-09-03T07:30:14+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Honda Odyssey (Behind 3rd Row Seat) (2011-2017) (Black)	D0103-FBA	B00G2KOIK0	Shipped	1	USD	71.99								North Dartmouth	MA	02747	US	
114-5898318-4020205	114-5898318-4020205	2017-09-02T21:07:08+00:00	2017-09-04T00:36:24+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Mazda CX-9 (2016-2017) Behind Third Row (Black)	E0257-FBA	B071JYV1PV	Shipped	1	USD	71.99								GRAND RAPIDS	MI	49503-1904	US	
111-8700974-5440205	111-8700974-5440205	2017-09-02T20:57:35+00:00	2017-09-04T02:29:40+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats and MAXTRAY Cargo Liner for Toyota RAV4 (2013-2017) Complete Set (Black)	A0134/B0134/D0134-FBA	B00HZOC42Q	Shipped	1	USD	233.97								ELIZABETH	NJ	07202-2703	US	
114-0601346-1008266		2017-09-02T20:54:09+00:00	2017-09-05T15:18:23+00:00	Shipped	Merchant	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Toyota Highlander (2014-2017) Third Row (Black)	C0152	B00HYI1140	Shipped	1	USD	58.49		0.0		0.0				Santa Barbara	CA	93101	US	
111-8893717-6972256		2017-09-02T20:49:19+00:00	2017-09-07T18:01:44+00:00	Shipped	Merchant	Amazon.com			Standard	MAXTRAY All Weather Cargo Liner for Acura RDX (2013-2017) (Black)	D0235	B06XN6DVBS	Shipped	1	USD	71.99	5.04	0.0		0.0				West Palm Beach	FL	33412-3104	US	
114-9175882-6777051	114-9175882-6777051	2017-09-02T20:34:02+00:00	2017-09-04T20:30:34+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Toyota Corolla (2014-2017) (Black)	D0147-FBA	B00HYI2CCK	Shipped	1	USD	80.99								Aurora	CO	80015	US	
111-8619102-0233818	111-8619102-0233818	2017-09-02T20:32:26+00:00	2017-09-04T01:36:52+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Toyota Sienna (Behind 3rd Row)  (2011-2017) (Black)	D0128-FBA	B00HYI25Q8	Shipped	1	USD	70.99	4.97							Miami	FL	33173	US	
113-2770469-9641804	113-2770469-9641804	2017-09-02T20:30:17+00:00	2017-09-03T22:04:43+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Toyota Tundra (2012-2017) First Row Set (Black)	A0108/B0146-FBA	B00HZOBQAM	Shipped	1	USD	143.98	10.08							NAPLES	FL	34110-8486	US	
114-2456022-0426611	114-2456022-0426611	2017-09-02T20:24:14+00:00	2017-09-07T09:54:06+00:00	Shipped	Amazon	Amazon.com			Standard	MAXTRAY Cargo Liner for Kia Sorento 2016-2017 (5-Passenger) (Black)	D0209-FBA	B01E4HU630	Shipped	1	USD	80.99	5.67	6.01	0.42					HIALEAH	FL	33012-2633	US	
111-6758274-0041059	111-6758274-0041059	2017-09-02T20:23:28+00:00	2017-09-04T01:25:53+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats with One Piece Front Row for Dodge RAM Crew Cab (2009-2012) 2 Row Set (Black)	A0254/B0047-FBA	B07119SM9B	Shipped	1	USD	157.48								CUT BANK	MT	59427-9148	US	
113-5373270-2555412	113-5373270-2555412	2017-09-02T20:16:13+00:00	2017-09-03T16:40:29+00:00	Shipped	Amazon	Amazon.com			Expedited	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98		5.99					5.99	AUSTIN	TX	78748-1716	US	
111-0264707-0297877	111-0264707-0297877	2017-09-02T20:15:03+00:00	2017-09-04T00:22:45+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Honda Odyssey (Behind 3rd Row Seat) (2011-2017) (Black)	D0103-FBA	B00G2KOIK0	Shipped	1	USD	71.99								BEL AIR	MD	21014-2504	US	
112-3654213-5228221	112-3654213-5228221	2017-09-02T19:54:03+00:00	2017-09-07T19:21:20+00:00	Shipped	Amazon	Amazon.com			SecondDay	SMARTLINER Cargo Liner for Mercedes Benz Non-Coupe GLC 2016 2017 (Black)	D0261-SML-FBA	B06XPNSJPS	Shipped	1	USD	74.99								three rivers	CA	93271	US	
111-3246794-0485824		2017-09-02T19:47:52+00:00	2017-09-05T15:18:29+00:00	Shipped	Merchant	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Honda CR-V (2017) First Row Set (Black)	A0250	B071GCQHCN	Shipped	1	USD	85.49		0.0		0.0				NEW CITY	NY	10956-5705	US	
111-8803884-9326616	111-8803884-9326616	2017-09-02T19:45:51+00:00	2017-09-03T00:10:47+00:00	Cancelled	Amazon	Amazon.com			SecondDay	SMARTLINER Cargo Liner for Volkswagen Tiguan 2009 2010 2011 2012 2013 2014 2015 2016 (Black)	D0280-SML-FBA	B06XPH1LCL	Cancelled	0										MIAMI	FL	33186-6145	US	
111-0138265-8913002	111-0138265-8913002	2017-09-02T19:42:18+00:00	2017-09-04T02:44:15+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford Escape - C-Max (2013-2017) Complete Set (Black)	A0115/B0115-FBA	B00HYHX8EM	Shipped	1	USD	142.98								MINNEAPOLIS	MN	55434-3105	US	
114-1683715-2168255	114-1683715-2168255	2017-09-02T19:40:38+00:00	2017-09-03T19:21:58+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats and MAXTRAY Cargo Liner for Wrangler Unlimited 2015-2017 (Black)	A0194/B0194/D0194-FBA	B014F6P2O8	Shipped	1	USD	224.97								CUMBERLAND	RI	02864-2307	US	
112-2943297-3063453	112-2943297-3063453	2017-09-02T19:39:17+00:00	2017-09-03T08:25:41+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Toyota Highlander (Behind 3rd Row Seat) (2014-2017) (Black)	E0152-FBA	B00RPOWXCM	Shipped	1	USD	71.99								Weaverville	NC	28787-9751	US	
113-4911998-7869021	113-4911998-7869021	2017-09-02T19:03:15+00:00	2017-09-03T22:25:53+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Jeep Wrangler Unlimited (2015-2017) (Black)	D0194-FBA	B014F6TU6Y	Shipped	1	USD	80.99	5.67							Ponte Vedra Beach	FL	32082	US	
111-3821912-6057806	111-3821912-6057806	2017-09-02T18:55:11+00:00	2017-09-03T10:24:03+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats NEW FULL COVERAGE for Traverse / Enclave / Acadia / Outlook with Bucket Seats 3 Row Set (Black)	A0043/B0044-P-AMZ	B01MTL5E9I	Shipped	1	USD	161.98								BRIGHTON	IL	62012-2825	US	
111-9012621-7916214	111-9012621-7916214	2017-09-02T18:48:18+00:00	2017-09-03T07:29:58+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Ford Edge (2015-2017) (Black)	D0192-FBA	B014F6E7YY	Shipped	1	USD	80.99								KALAMAZOO	MICHIGAN	49006-4415	US	
114-3680838-0271424	114-3680838-0271424	2017-09-02T18:37:20+00:00	2017-09-03T09:27:58+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats with One Piece Front Row for Dodge RAM Crew Cab (2012-2017) 2 Row Set (Black)	A0231/B0047-FBA	B06XD5M21N	Shipped	1	USD	157.48								Northampton	PA	18067	US	
113-3114868-4425061	113-3114868-4425061	2017-09-02T18:32:28+00:00	2017-09-03T21:15:08+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Tahoe / Yukon / Escalade (2015-2017) (Behind Second Row) Cargo Liner (Black)	D0153-FBA	B00OQSWNHK	Shipped	1	USD	89.99								BURLINGTON	KY	41005-9396	US	B2B Free Shipping
111-6984123-7476232	111-6984123-7476232	2017-09-02T18:26:48+00:00	2017-09-03T10:04:59+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats (3 Row Set) and MAXTRAY Cargo Liner Behind Third Row for Chrysler Pacifica (2017) (Black)	A0232/B0232/C0232/E0232-FBA	B06ZZM2XFR	Shipped	1	USD	278.96								RANCHO CUCAMONGA	CA	91730-7232	US	
111-9096072-6569019	111-9096072-6569019	2017-09-02T18:24:07+00:00	2017-09-04T05:19:53+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Ford Edge (2015-2017) (Black)	D0192-FBA	B014F6E7YY	Shipped	1	USD	80.99								CYPRESS	TX	77433-4637	US	
